"FECHA","FUENTE","TEXTO","LINK ","ETIQUETA"
"7/19/2021","MONGABAY","EN JUNIO DE 2021 VARIAS COMUNIDADES INDIGENAS VIERON CINCO EMBARCACIONES HACIENDO MINERIA ILEGAL EN EL RIO CAQUETÁ. IMÁGENES SATELITALES LLEGARON A MOSTRAR HASTA 19 EMBARCACIONES EN EL MISMO MES EN EL RIO PURÉ, UNO DE SUS AFLUENTES.","https://es.mongabay.com/2021/07/mineria-ilegal-en-el-rio-caqueta-continua-el-peligro-para-los-indigenas-amazonicos-de-colombia/","MINERIA ILEGAL"
"10/16/2021","RADIO NACIONAL DE COLOMBIA","LOS MUNICIPIOS DE PUERTO GUZMÁN, PUERTO LEGUIZAMO, PUERTO ASIS Y PUERTO CAICEDO REGISTRARON CERCA DE 11 MIL HECTÁREAS DEFORESTADAS, LO QUE CORRESPONDE AL 85 % DE ZONAS AFECTADAS POR ESTA PROBLEMÁTICA AMBIENTAL EN EL PUTUMAYO.                                                                 LOS MUNICIPIOS CON MAYOR DEFORESTACIÓN HAN SIDO PUERTO GUZMÁN, CON ALREDEDOR DE 1.953 HECTÁREAS, Y PUERTO LEGUIZAMO, CON 1.144 HECTÁREAS, EN EL 2021","https://www.radionacional.co/regiones/putumayo/deforestacion-leguizamo-hectareas-afectadas","DEFORESTACION"
"6/9/2021","EL ESPECTADOR","LA OFICINA DE LAS NACIONES UNIDAS CONTRA LA DROGA Y EL DELITO (UNODC) EN CABEZA DE PIERRE LAPAQUE REPORTÓ UNA REDUCCIÓN DEL 7% EN EL ÁREA SEMBRADA CON COCA EN EL PAIS, PASANDO DE 154.000 HECTÁREAS EN 2019 A 143.000 EN 2020. “LA CAPACIDAD DE OBTENCIÓN DE COCAINA POR HECTÁREA SE HA INCREMENTADO EN LOS ÚLTIMOS AÑOS A PESAR DE LA REDUCCIÓN DEL ÁREA SEMBRADA”, SEÑALÓ EL ALTO FUNCIONARIO Y AÑADIÓ QUE EN LOS DEPARTAMENTOS DE NARIÑO Y PUTUMAYO SE COMPLETARON TRES AÑOS CONSECUTIVOS CON REDUCCIONES DE SIEMBRA ILICITA","https://www.elespectador.com/judicial/la-unodc-reporto-reduccion-de-siembra-de-coca-en-el-pais-en-un-7-teniendo-143-mil-hectareas-activas/","OTROS"
"6/21/2022","DIALOGO AMERICAS","EN LO QUE VA DE 2022 Y HASTA FINALES DE MAYO, EN EL ÁREA CENTRAL DEL DEPARTAMENTO DEL CHOCÓ, LA FUERZA PÚBLICA JUNTO CON LA FISCALIA GENERAL DE LA NACIÓN Y LA CORPORACIÓN AUTÓNOMA AMBIENTAL DEL CHOCÓ, CODECHOCÓ, UBICARON Y DESTRUYERON 20 MAQUINARIAS AMARILLAS Y 11 DRAGAS Y DRAGONES. TAMBIÉN DESTRUYERON 49 UNIDADES DE PRODUCCIÓN MINERA ILEGALES, 27 MOTORES, Y UN BOTE.","https://dialogo-americas.com/es/articles/armada-de-colombia-golpea-mineria-ilegal-en-el-choco/","MINERIA ILEGAL"
"8/13/2023","SEMANA","LA EXTRACCIÓN ILICITA DE MINERALES NO PARA EN DIFERENTES REGIONES DEL PAIS, PESE A LAS RESTRICCIONES EXISTENTES DE MOVILIDAD PARA CONTROLAR LA PANDEMIA DEL CORONAVIRUS.                                                                                                                SU NOCIVO IMPACTO AMBIENTAL, POR TANTO, TAMPOCO DA TREGUA. UN EJEMPLO DE SU IMPLACABLE EFECTO SOBRE EL MEDIOAMBIENTE FUE EL QUE ENCONTRARON EN LAS ÚLTIMAS HORAS TROPAS DEL BATALLÓN DE ARTILLERIA Nº. 27, DE LA VIGÉSIMA SÉPTIMA BRIGADA DEL EJÉRCITO NACIONAL, EN LA VEREDA CONOCIDA COMO LAS MINAS, DEL CORREGIMIENTO DE PUERTO UMBRIA, EN EL MUNICIPIO DE VILLAGARZÓN (PUTUMAYO). ","https://www.semana.com/medio-ambiente/articulo/destruyen-gigantesco-complejo-de-mineria-ilegal-en-putumayo-i-colombia-hoy/54100/","MINERIA ILEGAL"
"10/2/2018","SEMANA","LOS ACUERDOS SE DIERON EN UNA REUNIÓN ENTRE GOBERNADORES INDIGENAS DE DIFERENTES ETNIAS, LIDERES DE ACILAPP Y FUNCIONARIOS DEL INSTITUTO COLOMBIANO DE DESARROLLO RURAL (INCODER), QUE LOS AVALARON.                                                         MÁS PASTOS, MENOS SELVA. LA INVASIÓN DE TIERRAS TAMBIÉN LA SUFREN SIETE FAMILIAS DE LA ETNIA COREGUAJE, QUE PERTENECEN AL ASENTAMIENTO CHAIBAJÚ.","https://www.semana.com/impacto/articulo/la-ganaderia-arrasa-los-bosques-del-putumayo/41798/","DEFORESTACION"
"12/22/2022","EL ESPECTADOR","SU UBICACIÓN ESTRATÉGICA, PUES LIMITA AL NORTE CON EL RIO PEPINO, AL SUR CON LA QUEBRADA LA ARDITA Y AL ORIENTE CON EL RIO MOCOA, CONVIERTEN LAS MÁS DE 100 HECTÁREAS QUE COMPONEN EL ÁREA DE CONSERVACIÓN EN UN LUGAR FUNDAMENTAL PARA LA FLORA Y FAUNA DE LA SELVA AMAZÓNICA, YA QUE ES EL PRINCIPAL LUGAR DE PASO Y RECUPERACIÓN DE ANIMALES VICTIMAS DE UNA DE LAS PROBLEMÁTICAS QUE MÁS AFECTA AL DEPARTAMENTO POR SER UN LUGAR DE EXTRACCIÓN: EL TRÁFICO ILEGAL DE FAUNA Y FLORA. EL CENTRO DE RECEPCIÓN Y RECUPERACIÓN DE ANIMALES SILVESTRES DEL CEA RECIBE ANUALMENTE CERCA DE 500 EJEMPLARES DECOMISADOS POR LA AUTORIDAD AMBIENTAL.","https://www.elespectador.com/ciencia/la-finca-ganadera-que-transformo-la-conservacion-ambiental-en-el-putumayo-article/","OTROS"
"12/27/2019","SEMANA","LAS IMÁGENES CAPTADAS EN LOS SOBREVUELOS REALIZADOS POR LA FUNDACIÓN PARA LA CONSERVACIÓN Y EL DESARROLLO SOSTENIBLE (FCDS) ENTRE NOVIEMBRE Y DICIEMBRE EN VARIOS PARQUES NACIONALES NATURALES DEJAN EN EVIDENCIA LA MAGNITUD DEL PROBLEMA. ENORMES PARCHES DE ÁRBOLES TALADOS SE OBSERVAN EN LOS TERRITORIOS ESTATALES. CICATRICES QUE DAN PASO A LA EXPANSIÓN GANADERA O AGRICOLA, O A LA SIEMBRA DE CULTIVOS ILICITOS.","https://www.semana.com/impacto/articulo/advierten-sobre-el-reinicio-de-deforestacion-en-parques-nacionales-naturales/48258/","DEFORESTACION"
"11/5/2020","NATIONAL GEOGRAFIC","EL HUMO EMANA DE LA AMAZONIA EN LLAMAS MIENTRAS LAS FINAS PARTICULAS DE CARBONCILLO CAEN SUAVEMENTE SOBRE EL SUELO. EN EL ÚLTIMO RECUENTO, HABIA MÁS DE 93 000 INCENDIOS ACTIVOS EN LA AMAZONIA BRASILEÑA, UN INCREMENTO DE UN 60 POR CIENTO FRENTE A LA MISMA ÉPOCA EL AÑO PASADO Y LA CIFRA MÁS ALTA DESDE 2010. ADEMÁS, SEGÚN LA NASA, LOS INCENDIOS DE ESTE AÑO SON MÁS INTENSOS QUE EN AÑOS ANTERIORES.","https://www.nationalgeographic.es/medio-ambiente/2019/09/antiguos-agricultores-quemaron-amazonia-incendios-modernos-diferentes","DEFORESTACION"
"9/2/2019","NATIONAL GEOGRAFIC","LA DEFORESTACIÓN SE HA INTENSIFICADO EN 2019, LO QUE HA PROVOCADO MILES DE INCENDIOS QUE ARRASAN EL SUR DE LA CUENCA AMAZÓNICA. LOS DATOS DEL INSTITUTO NACIONAL DE INVESTIGACIÓN ESPACIAL DE BRASIL (INPE, POR SUS SIGLAS EN PORTUGUÉS) MUESTRAN UN INCREMENTO DE UN 85 POR CIENTO EN LOS INCENDIOS RESPECTO AL 2018.","https://www.nationalgeographic.es/medio-ambiente/2019/08/incendios-amazonas-brasil-causados-por-deforestacion","DEFORESTACION"
"2/9/2022","EL PAIS","“A PESAR DE QUE YA HAY SITIOS CON POCOS REMANENTES DE BOSQUES, EL TAMAÑO DE LA DEFORESTACIÓN Y DE LAS QUEMAS SIGUE SIENDO ENORME. HAY SITIOS QUE ESTÁN QUEDANDO CON UN CAMBIO DE COBERTURA DEFINITIVO, ALGUNOS DE ELLOS CORRESPONDEN A CORREDORES DE CONECTIVIDAD ECOLÓGICA QUE ERAN CRUCIALES”, EXPLICA BOTERO, YA EN TIERRA, EN LA SEDE DE LA FCDS EN SAN JOSÉ DEL GUAVIARE, A MANERA DE BALANCE. “ESTAMOS ENTRANDO EN UN PUNTO DE INFLEXIÓN. ES POSIBLE QUE ANTES HAYA HABIDO MÁS ÁREA DEFORESTADA, PERO NO NECESARIAMENTE CON ESTA INTENSIDAD”.","https://elpais.com/clima-y-medio-ambiente/2022-02-09/arde-la-amazonia-colombiana.html","DEFORESTACION"
"1/13/2022","W RADIO","UNA EMBARCACIÓN NAUFRAGÓ EN EL RIO CON 12.000 GALONES DE GASOLINA Y 8.000 DE ACPM. EL BARCO “LUNA AZUL” DE LA EMPRESA TRANSPORTES CARIBE, QUE CUBRIA LA RUTA PUERTO ASIS- PUERTO LEGUIZAM","https://www.wradio.com.co/2023/06/01/solucion-electrica-en-plato-magdalena-implica-intervencion-de-afinia-air-e/","OTROS"
"2/9/2022","EL PAIS","ARDE LA AMAZONIA COLOMBIANA
LA DEFORESTACIÓN DESBOCADA DISPARA LAS ALARMAS DE LOS AMBIENTALISTAS. EL PAIS SOBREVUELA LAS ÁREAS MÁS AFECTADAS POR LA TALA Y QUEMA DE BOSQUES. LAS LLAMAS DEVORAN, UNA VEZ MÁS, LA AMAZONIA COLOMBIANA. POCOS MINUTOS DESPUÉS DE QUE LA AVIONETA DESPEGA DEL AEROPUERTO DE VILLAVICENCIO, LA PUERTA DE ENTRADA A LA INMENSIDAD DE LAS LLANURAS QUE DOMINAN LA MITAD SUR DE COLOMBIA, SE COMIENZA A OBSERVAR LAS COPIOSAS COLUMNAS DE HUMO. ","https://elpais.com/clima-y-medio-ambiente/2022-02-09/arde-la-amazonia-colombiana.html","DEFORESTACION"
"6/17/2022","NOTICIAS CARACOL","LAS MANOS HERÓICAS QUE ESTÁN DETRÁS DE LA REFORESTACIÓN DEL AMAZONAS DURANTE LA PANDEMIA
SUS ESFUERZOS PARA DETENER LA DESTRUCCIÓN DE LA NATURALEZA SON TITÁNICOS. EN LO QUE VA DE CONFINAMIENTO, MÁS DE 75 MIL HECTÁREAS HAN SIDO ARRASADAS.","https://noticias.caracoltv.com/informes-especiales/las-manos-heroicas-que-estan-detras-de-la-reforestacion-del-amazonas-durante-la-pandemia","DEFORESTACION"
"3/11/2022","EL COLOMBIANO","LA AMAZONIA PODRIA CONVERTIRSE EN UNA SABANA EN 50 AÑOS, SEGÚN ESTUDIO
EL CALENTAMIENTO Y LOS DAÑOS MEDIOAMBIENTALES ESTÁN LLEVANDO A LA AMAZONIA A UN PUNTO DE NO RETORNO QUE PODRIA CONVERTIR, EN MEDIO SIGLO, A UNO DE LOS MAYORES ECOSISTEMAS DEL MUNDO EN UNA ÁRIDA SABANA, ADVIRTIÓ UN ESTUDIO EN LA REVISTA NATURE COMMUNICATIONS.","https://www.elcolombiano.com/internacional/la-amazonia-podria-convertirse-en-una-sabana-por-danos-al-medio-ambiente-segun-estudio-JF12602964","OTROS"
"7/19/2021","MONGABAY","LA MINERIA EN LOS RIOS DE ESTA ZONA NO ES ILEGAL SOLO PORQUE CAREZCA DE PERMISOS Y TITULOS. TAMBIÉN LO ES PORQUE VIOLA LAS LEYES DE ORIGEN DE LOS PUEBLOS INDIGENAS AMAZÓNICOS COMO LOS BORA MIRAÑA, MAKUNA, UITOTO Y ADUCHE, A LO LARGO DE LAS CUENCAS. SEGÚN SU COSMOGONIA, SON LOS ESPIRITUS GUARDIANES DEL AGUA LOS ÚNICOS QUE PUEDEN AUTORIZAR LA EXTRACCIÓN DEL ORO. A ELLOS NADIE LES HA VUELTO A PREGUNTAR “Y POR ESO ES QUE LLEGAN LAS DESGRACIAS”, AFIRMA LA LIDERESA UITOTO NAZARETH CABRERA.","https://es.mongabay.com/2021/07/mineria-ilegal-en-el-rio-caqueta-continua-el-peligro-para-los-indigenas-amazonicos-de-colombia/","MINERIA ILEGAL"
"9/7/2021","NATIONAL GEOGRAFIC"," NINGÚN CONTINENTE SE HA LIBRADO DEL FUEGO, PERO LA ZONA DE LA QUE MÁS SE HABLA ES DE LA GRAN CANTIDAD DE INCENDIOS QUE ESTÁN DESTRUYENDO EL AMAZONAS. AÚN NO SE PUEDE SABER SI EL ÁREA AFECTADA POR INCENDIOS ES MAYOR QUE LA DEL AÑO PASADO, PERO SI SE CONOCE QUE, COMO APUNTAN DESDE GREENPEACE, EL NÚMERO DE INCENDIOS SURGIDOS ENTRE ENERO Y FINALES DE AGOSTO HA SIDO UN 145% MAYOR QUE EN EL MISMO PERIODO DE 2018. AUNQUE TAMBIÉN ES CIERTO QUE EL NÚMERO DE INCENDIOS DE ESTE AÑO NO ES MAYOR QUE LA MEDIA DE LOS ÚLTIMOS 18 AÑOS (DESDE QUE LOS SATÉLITES DE LA NASA SON CAPACES DE MONITORIZARLOS), SEGÚN LOS DATOS CIENTIFICOS.","https://www.nationalgeographic.com.es/naturaleza/diferencias-entre-incendios-amazonas-y-espana_14646","DEFORESTACION"
"7/18/2019","EL TIEMPO","EL ESTUDIO 'CONTENIDO DE MERCURIO EN COMUNIDADES ÉTNICAS DE LA SUBREGIÓN PLANICIE DE LA AMAZONIA COLOMBIANA' ARROJA DATOS ALARMANTES SOBRE LAS CONSECUENCIAS DEL MERCURIO EN LA SALUD HUMANA Y EN EL ECOSISTEMA DE LOS RIOS CAQUETÁ, APAPORIS, PURÉ Y COTUHÉ. ESTE TERRITORIO HA ESTADO EXPUESTO A VARIAS OLAS EXTRACTIVAS Y CONFLICTOS QUE PONEN EN RIESGO SUS ECOSISTEMAS. UNO DE LOS FENÓMENOS QUE HA AFECTADO LA ZONA ES LA MINERIA ILEGAL, ACTIVIDAD EN LA QUE SE UTILIZA EL MERCURIO, DICE EL ESTUDIO REALIZADO A TRAVÉS DE LA DIRECCIÓN TERRITORIAL AMAZONIA, Y CON EL APOYO DE LA UNIVERSIDAD DE CARTAGENA Y LA FUNDACIÓN GORDON AND BETTY MOORE","https://www.eltiempo.com/vida/medio-ambiente/cifras-sobre-el-mercurio-en-la-amazonia-389664","MINERIA ILEGAL"
"4/9/2023","EL TIEMPO","EL AUMENTO DE LA MINERIA ILEGAL AMENAZA A UN PUEBLO DEL AMAZONAS EN AISLAMIENTO
DESDE QUE COMENZÓ LA PANDEMIA LA MINERIA ILEGAL EN LA AMAZONIA COLOMBIANA HA INCREMENTADO. ADEMÁS DE LAS PROBLEMÁTICAS AMBIENTALES QUE TRAE EL MERCURIO UTILIZADO EN ESTAS ACTIVIDADES, MONITOREOS SATELITALES EVIDENCIARON QUE DESDE 2020 HA AUMENTADO MÁS DEL 1.000 % SOBRE EL RIO PURÉ Y LOS MINEROS TIENEN ENCLAVES EN EL PARQUE NACIONAL NATURAL RIO PURÉ, A POCOS KILÓMETROS DE UN PUEBLO EN AISLAMIENTO. DURANTE 2020, MIENTRAS LAS FRONTERAS DE LOS PAISES ESTABAN CERRADAS Y AUMENTABAN LAS CIFRAS DE CONTAGIOS DE COVID-19, LA PRESENCIA DE LA MINERIA ILEGAL ENTRE COLOMBIA Y BRASIL GANÓ VARIOS KILÓMETROS. LAS IMPLICACIONES DE ESTA PRÁCTICA, QUE USA CONTAMINANTES COMO EL MERCURIO, SON GRAVES PARA LOS RIOS Y LA SALUD DE LAS COMUNIDADES CIRCUNDANTES.
","https://www.elespectador.com/ambiente/amazonas/el-aumento-de-la-mineria-ilegal-amenaza-a-un-pueblo-del-amazonas-en-aislamiento/","MINERIA ILEGAL"
"1/1/2023","EPSOCIAL","SIETE DE CADA DIEZ HABITANTES DE LA AMAZONIA NO TIENEN ACCESO AL AGUA POTABLE, PESE A ALBERGAR EL 20% DE LAS RESERVAS DE AGUA DULCE DEL PLANETA, SEGÚN WORLD VISION QUE HA LANZADO LA CAMPAÑA INICIATIVA DE LA CUENCA AMAZÓNICA, COINCIDIENDO CON EL DIA MUNDIAL DEL MEDIO AMBIENTE.","https://www.europapress.es/epsocial/cooperacion-desarrollo/noticia-siete-cada-diez-habitantes-amazonia-no-tienen-acceso-agua-potable-20230531113848.html","OTROS"
"9/18/2018","WORD ANIMAL PROTECTION","EL DELFIN ROSADO HA SIDO CAZADO PORE LA CARNE DEL ANIMAL ES USADA COMO CARNADA PARA PESCAR EL PEZ MOTA.","https://www.worldanimalprotection.cr/problema-matanza-del-delfin-rosado","OTROS"
"9/14/2020","REUTERS","JAGUARES QUEMADOS Y TORNADOS DE FUEGO: INCENDIOS DE HUMEDALES  SON UNA DESOLADORA ADVERTENCIA","https://www.reuters.com/article/ambiente-brasil-pantanal-idLTAKBN2652TM","DEFORESTACION"
"6/8/2021","IAGUA","EL MERCURIO DORADO AMENAZA EL SUELO Y LAS AGUAS DE LA AMAZONIA

A LA AMAZONIA SE LE RECONOCE COMO EL BOSQUE TROPICAL Y EL SISTEMA DE RIOS MÁS GRANDE DEL MUNDO. ES EL LUGAR QUE ALBERGA EL 10% DE LA BIODIVERSIDAD DEL PLANETA Y SE EXTIENDE POR LOS TERRITORIOS DE 9 PAISES EN LATINOAMÉRICA. ES EL HOGAR DE MÁS DE 47 MILLONES DE PERSONAS, INCLUYENDO 410 GRUPOS INDIGENAS.








","https://www.iagua.es/noticias/banco-mundial/mercurio-dorado-amenaza-suelo-y-aguas-amazonia","CONTAMINACION"
"9/1/2021","INSIGHT CRIME","DEFORESTACIÓN EN LA AMAZONIA COLOMBIANA: DELIMITACIÓN DEL PROBLEMA

LA DEFORESTACIÓN ES LA CARA MÁS VISIBLE DE LOS DELITOS AMBIENTALES EN LA AMAZONIA COLOMBIANA.

DESDE 2016 APROXIMADAMENTE, LOS BOSQUES DE LA REGIÓN COMENZARON A REGISTRAR NIVELES ACELERADOS DE INVASIÓN Y DESTRUCCIÓN. SEGÚN EL INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES (IDEAM) DE COLOMBIA, EN 2013, AÑO EN QUE LA ENTIDAD COMENZÓ A PRODUCIR SU INFORME ANUAL SOBRE MONITOREO DE LA DEFORESTACIÓN, SE HABIAN DESTRUIDO 120.933 HECTÁREAS DE BOSQUE. SIN EMBARGO, EN 2017 SE DEFORESTÓ UN RÉCORD DE 219.973 HECTÁREAS EN COLOMBIA, UN 23 POR CIENTO MÁS QUE EN 2016



","https://es.insightcrime.org/investigaciones/deforestacion-amazonia-colombiana-delimitacion-problema/","DEFORESTACION"
"9/8/2021","INSIGHT CRIME","LA MINERIA ILEGAL EN LA AMAZONIA COLOMBIANA


A MEDIDA QUE LOS PRECIOS DEL ORO SE HAN DISPARADO, LOS GRUPOS CRIMINALES QUE ANTES SE DEDICABAN EXCLUSIVAMENTE AL TRÁFICO DE DROGAS Y ARMAS HAN INCURSIONADO EN LA MINERIA ILEGAL.











","https://es.insightcrime.org/investigaciones/mineria-ilegal-amazonia-colombiana/","MINERIA ILEGAL"
"9/30/2021","WWF ORG","AMAZONIA COLOMBIANA VIVE UNA CRISIS AMBIENTAL CRECIENTE 

EL INFORME UN CLIMA PELIGROSO ANALIZA LAS RAZONES DEL AUMENTO DE LA DEFORESTACIÓN Y LA VIOLENCIA CONTRA DEFENSORES AMBIENTALES, Y PRESENTA RECOMENDACIONES PARA SU PROTECCIÓN.
EN COLOMBIA, EL INFORME SE PRESENTARÁ DE MANERA OFICIAL ESTE VIERNES DURANTELA FERIA INTERNACIONAL DE MEDIO AMBIENTE, FIMA. ","https://www.wwf.org.co/?370297/ocho-organizaciones-advierten-sobre-la-grave-crisis-ambiental-y-de-derechos-humanos-que-vive-la-Amazonia-colombiana","DEFORESTACION"
"9/30/2021","INFOBAE","




CULTIVOS DE COCA Y MINERIA ILEGAL SE DISPARARON EN LA AMAZONIA, ADVIERTE ORGANIZACIÓN AMBIENTALISTA

ESTE JUEVES EL WORLD WILDLIFE FUND (WWF) DIO A CONOCER EL INFORME ‘UN CLIMA PELIGROSO: DEFORESTACIÓN, CAMBIO CLIMÁTICO Y VIOLENCIA CONTRA DEFENSORES AMBIENTALES EN LA AMAZONIA COLOMBIANA’ EN EL QUE SEÑALAN QUE LA DESMOVILIZACIÓN Y EL DESARME DE LA FARC CREÓ UNA ESPECIE DE VACIO DE PODER EN ESA ZONA LO QUE AUMENTÓ LA EXPLOTACIÓN DE RECURSOS Y DE ACTIVIDADES ECONÓMICAS ILEGALES.










","https://www.infobae.com/america/colombia/2021/09/30/cultivos-de-coca-y-mineria-ilegal-se-dispararon-en-la-amazonia-advierte-organizacion-ambientalista/","MINERIA ILEGAL"
"10/1/2021","FRANCE 24","LA AMAZONIA COLOMBIANA SUFRE UNA ""PREOCUPANTE DEGRADACIÓN AMBIENTAL""

CULTIVOS ILICITOS, AGRICULTURA INTENSIVA, MINERIA ILEGAL NARCOTRÁFICO PRODUCEN UNA ""PREOCUPANTE DEGRADACIÓN AMBIENTAL"" EN LA AMAZONIA COLOMBIANA, CADA VEZ MÁS GOLPEADA POR LA DEFORESTACIÓN Y LOS ATAQUES CONTRA AMBIENTALISTAS, DENUNCIARON ESTE JUEVES VARIAS ONGS.





","https://www.france24.com/es/minuto-a-minuto/20211001-la-amazon%C3%ADa-colombiana-sufre-una-preocupante-degradaci%C3%B3n-ambiental","DEFORESTACION"
"10/14/2021","MONGABAY PERIODISMO AMBIENTAL ","LA AMAZONIA COLOMBIANA SE HA CONVERTIDO EN UN “BOTIN DE GUERRA”


EL INFORME ‘UN CLIMA PELIGROSO’ ANALIZA LAS RAZONES DETRÁS DEL AUMENTO DE LA DEFORESTACIÓN Y LA VIOLENCIA CONTRA DEFENSORES AMBIENTALES EN LA AMAZONIA COLOMBIANA.
LAS ESTRATEGIAS DEL ESTADO HAN SIDO PRINCIPALMENTE MILITARES Y LOS OPERATIVOS PUNTUALES CONTRA LA DEFORESTACIÓN NO SON SUFICIENTES PARA SOLUCIONAR LOS PROBLEMAS EN UNA REGIÓN DONDE SE REQUIERE PRESENCIA DE TODAS LAS ENTIDADES DEL ESTADO Y MEDIDAS EFECTIVAS PARA LA PROTECCIÓN DE SUS LIDERES AMBIENTALES.


","https://es.mongabay.com/2021/10/amazonia-colombiana-botin-de-guerra-informe/","DEFORESTACION"
"11/24/2021","CENTRO LATINOAMERICANO DE INVESTIGACION PERIODISTICA ","EL GANADO ACORRALA A LA AMAZONIA

DESDE 2016 LA POBLACIÓN VACUNA QUE CIRCUNDA A LOS PARQUES NACIONALES COLOMBIANOS LA MACARENA, CORDILLERA LOS PICACHOS, TINIGUA Y SERRANIA DEL CHIRIBIQUETE SE HA MÁS QUE DUPLICADO. QUEBRANTAN ASI LA ECOLOGIA DE RESERVA QUE PROTEGE LA SELVA MÁS IMPORTANTE DEL PLANETA. ¿POR QUÉ Y CÓMO SE HAN PODIDO APROPIAR LOS PARTICULARES DE TIERRAS PÚBLICAS RESERVADAS?



","https://www.elclip.org/el-ganado-acorrala-a-la-amazonia/","DEFORESTACION"
"12/1/2021","CONTEXTO GANADERO","DISIDENCIAS DE LAS FARC ESTÁN DESTRUYENDO LA AMAZONIA: FISCALIA

DESDE HACE VARIAS SEMANAS EL SECTOR GANADERO VIENE RECIBIENDO SENDAS CRITICAS POR LA SITUACIÓN QUE OCURRE EN LA AMAZONIA COLOMBIANA, EN DONDE HAY UNA IMPORTANTE DEFORESTACIÓN DE LA SELVA POR CUENTA DE PRÁCTICAS COMO LA GANADERIA EXTENSIVA, QUE ESTÁN LLEVANDO A QUE SE AMPLIE LA FRONTERA AGRICOLA.








","https://www.contextoganadero.com/politica/disidencias-de-las-farc-estan-destruyendo-la-amazonia-fiscalia","DEFORESTACION"
"1/22/2022","EL ESPECTADOR ","MINERIA ILEGAL EN EL AMAZONAS: OTRO FENÓMENO QUE AGUDIZÓ LA PANDEMIA

FRENTE AL CIERRE DE FRONTERAS EN 2020 Y LA RETRACCIÓN DEL GOBIERNO DE ZONAS COMO LA AMAZONIA, LA EXPLORACIÓN ILEGAL DE ORO EN RIO AVANZÓ KILÓMETROS. ESTE FENÓMENO NO SOLO POTENCIÓ EL NÚMERO DE CONTAGIOS DE CORONAVIRUS EN LA REGIÓN, SINO QUE PUSO EN RIESGO A PUEBLOS INDIGENAS EN AISLAMIENTO, YA QUE SE HAN REPORTADO BALSAS MINERAS HASTA A 10 KILÓMETROS DE DISTANCIA.","https://www.elespectador.com/ambiente/amazonas/mineria-ilegal-en-el-amazonas-otro-fenomeno-que-agudizo-la-pandemia-noticias-colombia/","MINERIA ILEGAL"
"2/9/2022","EL PAIS","ARDE LA AMAZONIA COLOMBIANA

LA DEFORESTACIÓN DESBOCADA DISPARA LAS ALARMAS DE LOS AMBIENTALISTAS. EL PAIS SOBREVUELA LAS ÁREAS MÁS AFECTADAS POR LA TALA Y QUEMA DE BOSQUES








","https://elpais.com/clima-y-medio-ambiente/2022-02-09/arde-la-amazonia-colombiana.html","DEFORESTACION"
"2/9/2022","EL PAIS","ARDE LA AMAZONIA COLOMBIANA



LAS LLAMAS DEVORAN, UNA VEZ MÁS, LA AMAZONIA COLOMBIANA. POCOS MINUTOS DESPUÉS DE QUE LA AVIONETA DESPEGA DEL AEROPUERTO DE VILLAVICENCIO, LA PUERTA DE ENTRADA A LA INMENSIDAD DE LAS LLANURAS QUE DOMINAN LA MITAD SUR DE COLOMBIA, SE COMIENZA A OBSERVAR LAS COPIOSAS COLUMNAS DE HUMO. 





","https://elpais.com/clima-y-medio-ambiente/2022-02-09/arde-la-amazonia-colombiana.html","DEFORESTACION"
"2/10/2022","OPEN DEMOCRACY","INCENDIOS Y DERRAMES DE HIDROCARBUROS AMENAZAN LA AMAZONIA COLOMBIANA

LOS INCENDIOS MASIVOS EN LA AMAZONIA COLOMBIANA SUPERAN LAS CIFRAS PARA EL MES DE ENERO DE LOS ÚLTIMOS DIEZ AÑOS, A LO QUE SE AÑADE AL MENOS DOS DERRAMES DE HIDROCARBUROS.","https://www.opendemocracy.net/es/incendios-y-derrames-de-hidrocarburos-amenazan-amazonia-colombiana/","CONTAMINACION"
"6/1/2022","EL ESPECTADOR ","LA AMAZONIA COLOMBIANA FUE LA CUARTA CON MÁS DEFORESTACIÓN DURANTE 2021

UN NUEVO ANÁLISIS PRESENTADO ESTE MIÉRCOLES POR EL PROYECTO DE MONITOREO DE LA AMAZONIA ANDINA (MAAP POR SUS SIGLAS EN INGLÉS) REVELA LOS DATOS DE LA DEFORESTACIÓN E INCENDIOS EN LA REGIÓN AMAZÓNICA LATINOAMERICANA. LOS DATOS, PRESENTADOS POR LA UNIVERSIDAD DE MARYLAND, INDICAN QUE DURANTE 2021 SE PERDIERON APROXIMADAMENTE DOS MILLONES DE HECTÁREAS DE BOSQUE PRIMARIO EN LOS NUEVE PAISES DEL BIOMA AMAZÓNICO.","https://www.elespectador.com/ambiente/la-amazonia-colombiana-fue-la-cuarta-con-mas-deforestacion-durante-2021/","DEFORESTACION"
